province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Tan An,33,23,11,E,0.0,52,13,1014,2015-02-02
Tan An,35,25,14,E,0.0,58,24,1011,2016-02-02
Tan An,33,25,5,W,8.4,74,64,1012,2017-02-02
Tan An,32,24,7,ESE,0.0,62,46,1012,2018-02-02
Tan An,34,26,12,ESE,0.0,58,43,1012,2019-02-02
Tan An,33,22,12,E,0.0,58,4,1013,2020-02-02
Tan An,33,24,10,SE,0.0,66,11,1012,2021-02-02
Tan An,35,23,7,S,0.0,65,8,1010,2009-01-30
Tan An,34,25,12,ESE,0.0,56,30,1012,2010-01-30
Tan An,34,22,7,ENE,0.0,62,16,1012,2011-01-30
Tan An,32,24,14,E,1.9,72,51,1010,2012-01-30
Tan An,34,24,13,E,0.0,63,31,1013,2013-01-30
Tan An,30,21,10,E,0.0,68,16,1013,2014-01-30
Tan An,35,23,14,E,0.0,65,2,1013,2015-01-30
Tan An,34,25,20,ESE,0.0,65,26,1012,2016-01-30
Tan An,32,24,8,E,0.0,69,19,1011,2017-01-30
Tan An,34,25,8,SSE,0.9,72,44,1010,2018-01-30
Tan An,34,25,15,ESE,0.0,56,17,1013,2019-01-30
Tan An,33,23,13,E,0.0,69,30,1012,2020-01-30
Tan An,32,23,6,WSW,0.0,63,16,1012,2021-01-30
Tan An,38,23,9,SSE,0.0,61,11,1011,2009-02-07
Tan An,36,25,14,ESE,0.0,63,11,1013,2010-02-07
Tan An,35,22,7,SE,0.0,66,4,1009,2011-02-07
Tan An,33,24,9,SE,0.9,74,25,1010,2012-02-07
Tan An,35,25,10,SE,0.0,72,19,1010,2013-02-07
Tan An,33,20,13,SE,0.0,76,17,1008,2014-02-07
Tan An,33,23,11,SE,0.0,59,5,1014,2015-02-07
Tan An,33,22,13,NE,0.0,52,4,1014,2016-02-07
Tan An,33,23,7,SSW,0.0,68,30,1011,2017-02-07
Tan An,32,25,6,SSE,0.0,59,11,1014,2018-02-07
Tan An,34,25,12,ESE,0.0,70,12,1013,2019-02-07
Tan An,37,23,11,E,0.0,58,1,1013,2020-02-07
Tan An,33,25,12,E,0.0,60,40,1010,2021-02-07
