province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Ca Mau,34,26,15,SE,0.0,63,5,1011,2016-03-18
Ca Mau,33,26,16,ESE,0.6,71,33,1012,2017-03-18
Ca Mau,34,26,15,ESE,0.0,70,26,1011,2018-03-18
Ca Mau,35,27,19,ESE,1.0,65,30,1012,2019-03-18
Ca Mau,34,25,15,ESE,0.3,68,42,1011,2020-03-18
Ca Mau,35,23,8,ESE,0.0,69,26,1009,2021-03-18
Ca Mau,33,27,10,SE,0.6,69,16,1011,2009-03-26
Ca Mau,31,26,17,ESE,40.8,76,42,1010,2010-03-26
Ca Mau,31,25,27,E,1.3,72,53,1010,2011-03-26
Ca Mau,33,28,8,ESE,16.0,71,19,1010,2012-03-26
Ca Mau,34,28,11,S,8.3,65,32,1008,2013-03-26
Ca Mau,33,26,18,ESE,1.9,69,59,1011,2014-03-26
Ca Mau,35,27,29,E,0.0,63,24,1013,2015-03-26
Ca Mau,34,27,30,E,0.0,62,23,1014,2016-03-26
Ca Mau,34,27,19,E,0.5,70,42,1011,2017-03-26
Ca Mau,32,26,15,E,0.2,69,43,1012,2018-03-26
Ca Mau,34,27,19,E,0.0,63,23,1012,2019-03-26
Ca Mau,35,25,14,ESE,0.0,67,29,1009,2020-03-26
Ca Mau,35,26,19,E,0.0,65,27,1008,2021-03-26
Ca Mau,33,27,12,ESE,0.8,69,23,1009,2009-03-30
Ca Mau,31,27,17,ESE,6.6,76,32,1011,2010-03-30
Ca Mau,33,24,14,ENE,1.2,66,45,1009,2011-03-30
Ca Mau,33,28,13,W,5.7,68,13,1009,2012-03-30
Ca Mau,35,28,12,SE,0.0,62,13,1008,2013-03-30
Ca Mau,34,27,12,SE,5.9,69,14,1009,2014-03-30
Ca Mau,34,27,25,E,0.2,66,45,1011,2015-03-30
Ca Mau,33,26,22,ESE,0.0,65,24,1014,2016-03-30
Ca Mau,33,26,21,E,8.7,69,51,1012,2017-03-30
Ca Mau,32,26,9,SE,0.7,71,36,1011,2018-03-30
Ca Mau,36,27,7,SSE,0.6,64,18,1010,2019-03-30
Ca Mau,35,25,6,S,0.1,68,48,1009,2020-03-30
Ca Mau,37,26,7,S,0.0,65,25,1006,2021-03-30
Ca Mau,32,27,7,ESE,8.9,73,26,1011,2009-03-28
Ca Mau,32,26,18,ENE,11.0,72,46,1011,2010-03-28
Ca Mau,31,25,25,E,2.5,72,56,1009,2011-03-28
Ca Mau,32,27,7,S,8.0,70,26,1011,2012-03-28
Ca Mau,35,28,11,SE,0.0,61,11,1009,2013-03-28
Ca Mau,33,27,11,SE,8.3,68,32,1009,2014-03-28
Ca Mau,34,27,29,E,2.1,65,28,1011,2015-03-28
Ca Mau,34,27,33,E,0.0,62,18,1014,2016-03-28
Ca Mau,34,27,24,E,4.8,67,24,1012,2017-03-28
Ca Mau,33,25,15,ESE,0.0,68,32,1011,2018-03-28
Ca Mau,34,27,12,ESE,0.2,69,26,1011,2019-03-28
Ca Mau,36,25,6,SSE,0.0,66,33,1010,2020-03-28
Ca Mau,35,26,16,ESE,0.2,67,48,1007,2021-03-28
Ca Mau,30,26,15,ESE,12.1,77,44,1010,2009-03-17
Ca Mau,34,27,28,E,0.0,62,14,1013,2010-03-17
Ca Mau,31,26,23,E,9.7,72,47,1009,2011-03-17
Ca Mau,32,26,12,ESE,0.9,69,29,1010,2012-03-17
Ca Mau,34,26,15,ESE,2.2,69,34,1011,2013-03-17
Ca Mau,35,26,27,E,0.9,67,17,1012,2014-03-17
Ca Mau,33,26,17,ESE,0.8,68,54,1010,2015-03-17
Ca Mau,33,26,12,SE,0.0,65,18,1011,2016-03-17
Ca Mau,33,26,14,ESE,2.9,70,25,1010,2017-03-17
Ca Mau,31,26,14,ESE,0.5,72,42,1011,2018-03-17
Ca Mau,33,27,18,E,0.2,64,37,1012,2019-03-17
Ca Mau,34,25,18,E,0.0,64,21,1012,2020-03-17
Ca Mau,35,23,8,ESE,0.0,69,21,1009,2021-03-17
Ca Mau,34,27,6,SE,0.7,71,16,1010,2009-03-29
Ca Mau,31,27,19,E,17.8,76,41,1011,2010-03-29
Ca Mau,33,24,20,ENE,4.1,70,41,1009,2011-03-29
Ca Mau,33,28,13,WSW,8.1,71,15,1010,2012-03-29
Ca Mau,35,28,11,SSE,0.0,63,10,1009,2013-03-29
Ca Mau,34,28,10,SE,13.2,66,25,1009,2014-03-29
Ca Mau,34,27,27,ESE,5.7,66,31,1011,2015-03-29
Ca Mau,33,26,28,E,0.0,65,34,1014,2016-03-29
Ca Mau,33,27,20,ESE,16.2,72,50,1012,2017-03-29
Ca Mau,32,25,12,SE,0.1,68,20,1011,2018-03-29
Ca Mau,35,27,7,S,1.3,68,24,1010,2019-03-29
Ca Mau,35,25,9,ESE,0.0,67,19,1009,2020-03-29
Ca Mau,36,26,9,SE,0.1,67,38,1007,2021-03-29
Ca Mau,33,27,9,S,6.1,73,37,1011,2009-03-24
Ca Mau,35,27,7,SSE,0.0,66,24,1008,2010-03-24
Ca Mau,31,25,23,ENE,1.2,77,52,1009,2011-03-24
Ca Mau,33,27,8,SSE,29.9,70,34,1011,2012-03-24
Ca Mau,35,27,8,SSE,0.0,65,26,1009,2013-03-24
Ca Mau,27,26,24,E,0.1,77,35,1011,2014-03-24
Ca Mau,34,26,24,E,0.4,64,31,1012,2015-03-24
Ca Mau,34,27,15,SE,0.0,61,7,1012,2016-03-24
Ca Mau,33,26,16,ESE,0.5,70,34,1011,2017-03-24
Ca Mau,34,25,19,E,0.0,63,16,1011,2018-03-24
Ca Mau,33,28,14,E,8.2,69,29,1010,2019-03-24
Ca Mau,35,25,11,ESE,0.0,65,27,1009,2020-03-24
Ca Mau,34,28,24,E,2.1,62,51,1009,2021-03-24
Ca Mau,30,26,20,E,11.1,79,44,1009,2009-04-02
Ca Mau,32,27,10,ESE,7.9,77,15,1011,2010-04-02
Ca Mau,32,26,5,SSE,11.3,77,47,1009,2011-04-02
Ca Mau,32,26,8,WNW,10.4,66,39,1011,2012-04-02
Ca Mau,35,28,15,E,9.4,67,40,1009,2013-04-02
Ca Mau,34,28,8,SSE,0.0,66,10,1008,2014-04-02
Ca Mau,34,27,10,S,0.0,64,16,1009,2015-04-02
Ca Mau,34,27,19,ESE,0.2,66,42,1011,2016-04-02
Ca Mau,32,26,20,ENE,4.0,71,43,1011,2017-04-02
Ca Mau,32,25,14,ESE,0.2,67,23,1010,2018-04-02
Ca Mau,35,27,16,ESE,0.8,61,13,1011,2019-04-02
Ca Mau,35,26,14,ESE,0.0,66,30,1010,2020-04-02
Ca Mau,34,26,9,SW,7.3,71,63,1007,2021-04-02
Ca Mau,29,26,20,ENE,13.6,81,49,1009,2009-04-01
Ca Mau,31,27,11,ESE,11.1,79,30,1011,2010-04-01
Ca Mau,34,26,5,SSE,4.5,70,35,1008,2011-04-01
Ca Mau,32,26,16,NNE,1.2,69,42,1009,2012-04-01
Ca Mau,35,28,15,ESE,3.6,65,16,1009,2013-04-01
Ca Mau,34,27,9,SSE,3.1,69,15,1008,2014-04-01
Ca Mau,34,27,11,ESE,0.0,66,33,1010,2015-04-01
Ca Mau,34,26,19,ESE,0.2,69,32,1011,2016-04-01
Ca Mau,33,27,15,E,32.8,70,35,1011,2017-04-01
Ca Mau,32,26,17,ESE,0.0,67,32,1010,2018-04-01
Ca Mau,34,28,11,ESE,1.6,65,19,1012,2019-04-01
Ca Mau,35,26,9,ESE,1.4,68,64,1010,2020-04-01
Ca Mau,37,27,9,SW,0.0,59,12,1006,2021-04-01
Ca Mau,32,27,15,E,9.5,78,27,1010,2009-04-04
Ca Mau,33,27,14,ESE,1.2,72,20,1011,2010-04-04
Ca Mau,32,26,7,SSE,6.2,77,41,1010,2011-04-04
Ca Mau,32,26,16,ESE,10.8,75,21,1013,2012-04-04
Ca Mau,33,29,8,SSE,9.5,72,28,1007,2013-04-04
Ca Mau,35,28,12,SE,2.3,68,17,1010,2014-04-04
Ca Mau,34,27,17,SSE,0.2,66,23,1008,2015-04-04
Ca Mau,35,26,13,SE,0.0,65,26,1011,2016-04-04
Ca Mau,32,26,24,E,4.7,73,56,1011,2017-04-04
Ca Mau,32,25,12,ESE,0.1,69,31,1010,2018-04-04
Ca Mau,32,27,10,ESE,5.8,70,38,1012,2019-04-04
Ca Mau,35,27,17,E,0.5,63,38,1010,2020-04-04
Ca Mau,35,27,11,ESE,2.0,65,57,1007,2021-04-04
Ca Mau,32,27,14,E,11.6,79,25,1010,2009-04-05
Ca Mau,32,27,11,ESE,0.5,73,20,1010,2010-04-05
Ca Mau,32,25,13,ESE,2.0,75,21,1011,2011-04-05
Ca Mau,33,26,12,ESE,0.0,70,15,1011,2012-04-05
Ca Mau,34,28,11,SSW,8.4,72,21,1007,2013-04-05
Ca Mau,34,27,13,ESE,4.0,66,33,1011,2014-04-05
Ca Mau,35,27,15,SSE,0.0,64,19,1008,2015-04-05
Ca Mau,35,27,13,SE,0.9,66,26,1011,2016-04-05
Ca Mau,32,26,22,E,5.7,73,49,1010,2017-04-05
Ca Mau,33,25,11,ESE,0.0,68,41,1009,2018-04-05
Ca Mau,33,27,9,ESE,4.3,68,37,1012,2019-04-05
Ca Mau,36,26,18,E,0.0,63,20,1011,2020-04-05
Ca Mau,34,26,16,ESE,0.5,65,34,1009,2021-04-05
Ca Mau,29,26,17,E,23.0,83,55,1009,2009-04-07
Ca Mau,35,28,11,SE,0.0,67,7,1012,2010-04-07
Ca Mau,33,24,16,ESE,0.4,72,21,1011,2011-04-07
Ca Mau,33,27,16,ESE,0.0,68,6,1010,2012-04-07
Ca Mau,34,29,12,WSW,6.6,70,20,1005,2013-04-07
Ca Mau,33,27,8,SSE,5.4,68,40,1012,2014-04-07
Ca Mau,35,28,15,ESE,0.6,63,13,1009,2015-04-07
Ca Mau,35,27,13,SE,0.0,63,19,1011,2016-04-07
Ca Mau,33,27,20,ESE,6.9,71,29,1009,2017-04-07
Ca Mau,34,26,21,E,0.1,63,31,1011,2018-04-07
Ca Mau,34,27,12,ESE,0.6,67,23,1011,2019-04-07
Ca Mau,35,26,7,ESE,2.4,69,51,1010,2020-04-07
Ca Mau,34,27,10,ESE,0.6,62,51,1010,2021-04-07
Ca Mau,31,26,17,E,5.6,80,32,1009,2009-04-03
Ca Mau,33,27,14,ESE,0.0,71,18,1011,2010-04-03
Ca Mau,31,25,6,SSW,4.5,78,46,1009,2011-04-03
Ca Mau,31,27,12,SE,28.9,74,36,1013,2012-04-03
Ca Mau,34,28,11,SE,25.9,70,18,1008,2013-04-03
Ca Mau,34,28,12,SE,5.3,67,15,1009,2014-04-03
Ca Mau,35,27,12,SSW,0.9,64,13,1008,2015-04-03
Ca Mau,34,26,17,ESE,0.1,67,39,1012,2016-04-03
Ca Mau,32,26,19,ENE,11.1,68,52,1011,2017-04-03
Ca Mau,32,25,14,ESE,0.0,68,27,1011,2018-04-03
Ca Mau,33,27,12,ESE,8.2,68,26,1012,2019-04-03
Ca Mau,36,27,18,ESE,0.2,62,31,1010,2020-04-03
Ca Mau,34,27,7,WSW,12.9,70,56,1007,2021-04-03
Ca Mau,31,27,21,E,4.2,77,43,1009,2009-04-09
Ca Mau,36,27,10,SE,0.0,68,12,1010,2010-04-09
Ca Mau,34,25,20,E,0.0,68,32,1012,2011-04-09
Ca Mau,33,27,22,E,2.4,69,23,1010,2012-04-09
Ca Mau,34,29,7,SE,14.3,69,24,1008,2013-04-09
Ca Mau,35,27,9,SE,3.6,68,18,1010,2014-04-09
Ca Mau,34,28,23,ESE,7.9,65,45,1011,2015-04-09
Ca Mau,35,27,14,SE,0.0,63,22,1011,2016-04-09
Ca Mau,34,27,17,ESE,4.0,71,24,1009,2017-04-09
Ca Mau,34,26,21,E,0.0,61,17,1011,2018-04-09
Ca Mau,36,28,9,SE,0.1,62,9,1010,2019-04-09
Ca Mau,33,27,12,ESE,8.5,70,62,1011,2020-04-09
Ca Mau,32,25,6,ESE,4.5,68,48,1009,2021-04-09
Ca Mau,30,27,17,E,26.1,80,29,1008,2009-04-10
Ca Mau,36,28,8,SSE,0.0,63,21,1009,2010-04-10
Ca Mau,33,25,21,E,0.0,68,25,1012,2011-04-10
Ca Mau,33,27,19,E,4.6,70,29,1010,2012-04-10
Ca Mau,33,28,16,E,3.6,70,39,1008,2013-04-10
Ca Mau,33,28,10,SE,9.8,69,23,1010,2014-04-10
Ca Mau,34,28,22,ESE,0.3,65,46,1011,2015-04-10
Ca Mau,36,28,12,S,0.0,62,1,1010,2016-04-10
Ca Mau,33,27,12,SE,6.6,74,21,1009,2017-04-10
Ca Mau,34,26,19,E,0.0,67,26,1010,2018-04-10
Ca Mau,37,28,7,SE,0.0,61,10,1010,2019-04-10
Ca Mau,33,27,15,ESE,0.3,65,46,1012,2020-04-10
Ca Mau,34,26,14,E,0.7,65,36,1010,2021-04-10
Ca Mau,30,26,14,ENE,7.9,84,45,1009,2009-04-06
Ca Mau,34,27,12,SE,0.0,71,18,1010,2010-04-06
Ca Mau,33,24,14,ESE,2.4,72,21,1011,2011-04-06
Ca Mau,33,26,14,ESE,1.0,70,11,1011,2012-04-06
Ca Mau,34,28,15,WSW,0.1,70,11,1006,2013-04-06
Ca Mau,33,27,7,ESE,5.7,67,36,1012,2014-04-06
Ca Mau,35,27,12,SE,0.0,62,13,1009,2015-04-06
Ca Mau,35,27,12,SE,0.2,64,17,1011,2016-04-06
Ca Mau,34,26,20,E,7.8,71,30,1009,2017-04-06
Ca Mau,33,25,11,ESE,0.0,65,36,1009,2018-04-06
Ca Mau,34,27,11,ESE,0.0,65,20,1011,2019-04-06
Ca Mau,34,28,14,ESE,1.3,65,73,1011,2020-04-06
Ca Mau,34,27,17,ESE,0.0,62,27,1009,2021-04-06
Ca Mau,29,26,21,E,3.2,80,57,1009,2009-04-08
Ca Mau,35,27,12,ESE,0.0,67,7,1012,2010-04-08
Ca Mau,33,25,17,E,0.1,70,33,1011,2011-04-08
Ca Mau,33,26,19,E,3.2,69,26,1010,2012-04-08
Ca Mau,33,29,7,SSE,18.1,69,39,1008,2013-04-08
Ca Mau,32,28,9,SSE,10.7,68,23,1012,2014-04-08
Ca Mau,35,27,24,ESE,0.0,62,14,1010,2015-04-08
Ca Mau,35,27,14,SE,0.1,65,41,1011,2016-04-08
Ca Mau,34,27,20,ESE,10.0,72,32,1010,2017-04-08
Ca Mau,32,27,22,ENE,1.5,63,44,1011,2018-04-08
Ca Mau,35,29,9,ESE,0.0,61,5,1010,2019-04-08
Ca Mau,34,26,11,E,0.4,68,39,1011,2020-04-08
Ca Mau,33,26,5,ESE,3.6,66,59,1009,2021-04-08
Ca Mau,33,27,8,SSE,1.4,72,17,1010,2009-03-23
Ca Mau,33,27,12,SE,0.0,69,18,1008,2010-03-23
Ca Mau,29,25,19,E,10.3,82,50,1009,2011-03-23
Ca Mau,33,28,6,SSE,2.4,68,14,1011,2012-03-23
Ca Mau,34,27,12,SE,1.4,68,23,1009,2013-03-23
Ca Mau,33,26,28,E,3.2,66,23,1011,2014-03-23
Ca Mau,33,26,19,ESE,0.9,64,40,1011,2015-03-23
Ca Mau,35,27,12,SSE,0.3,62,12,1011,2016-03-23
Ca Mau,33,26,15,ESE,0.0,70,18,1010,2017-03-23
Ca Mau,32,26,21,E,0.2,65,37,1010,2018-03-23
Ca Mau,36,28,5,SE,17.9,67,25,1010,2019-03-23
Ca Mau,36,24,9,ESE,0.0,68,27,1010,2020-03-23
Ca Mau,36,27,19,ENE,0.1,56,33,1009,2021-03-23
Ca Mau,31,27,14,E,12.4,79,21,1009,2009-04-11
Ca Mau,35,28,9,SSE,0.0,61,9,1009,2010-04-11
Ca Mau,33,25,16,ESE,4.1,71,33,1010,2011-04-11
Ca Mau,32,27,11,ESE,14.4,70,30,1009,2012-04-11
Ca Mau,29,27,16,E,3.9,78,69,1008,2013-04-11
Ca Mau,32,28,8,SSE,13.3,70,26,1010,2014-04-11
Ca Mau,33,28,21,ESE,3.8,66,62,1011,2015-04-11
Ca Mau,35,28,16,SW,0.0,62,6,1009,2016-04-11
Ca Mau,34,27,9,S,2.7,72,16,1008,2017-04-11
Ca Mau,34,27,16,ESE,0.0,69,35,1009,2018-04-11
Ca Mau,34,28,6,S,1.8,67,37,1009,2019-04-11
Ca Mau,34,26,13,ESE,0.0,63,26,1011,2020-04-11
Ca Mau,33,27,19,ESE,0.8,65,54,1011,2021-04-11
Ca Mau,30,27,6,SE,8.3,83,29,1007,2009-04-13
Ca Mau,35,28,9,S,0.0,67,11,1010,2010-04-13
Ca Mau,32,25,19,ESE,0.4,70,27,1011,2011-04-13
Ca Mau,33,27,12,ESE,22.9,73,34,1009,2012-04-13
Ca Mau,31,27,25,E,12.2,76,59,1009,2013-04-13
Ca Mau,33,28,7,S,4.8,67,38,1010,2014-04-13
Ca Mau,28,27,14,ESE,1.9,71,32,1013,2015-04-13
Ca Mau,32,27,13,SE,1.5,70,72,1010,2016-04-13
Ca Mau,35,27,12,SE,2.7,69,15,1011,2017-04-13
Ca Mau,36,27,10,ESE,0.0,67,21,1009,2018-04-13
Ca Mau,36,29,9,SSE,0.1,62,10,1010,2019-04-13
Ca Mau,32,27,16,E,26.3,68,61,1011,2020-04-13
Ca Mau,34,27,8,SE,12.9,68,64,1011,2021-04-13
Ca Mau,32,27,7,SSW,5.4,79,17,1007,2009-04-14
Ca Mau,34,28,11,SE,0.2,68,26,1010,2010-04-14
Ca Mau,34,24,15,ESE,0.0,70,23,1009,2011-04-14
Ca Mau,32,27,14,ESE,10.2,72,42,1009,2012-04-14
Ca Mau,32,26,19,E,18.2,75,48,1010,2013-04-14
Ca Mau,34,28,10,SE,0.7,65,10,1010,2014-04-14
Ca Mau,33,26,13,ESE,1.4,71,55,1009,2015-04-14
Ca Mau,33,26,13,ESE,1.4,71,56,1009,2016-04-14
Ca Mau,35,27,19,ESE,0.1,67,13,1011,2017-04-14
Ca Mau,35,27,11,ESE,0.0,69,40,1009,2018-04-14
Ca Mau,36,28,10,SE,0.0,62,12,1010,2019-04-14
Ca Mau,33,27,17,E,3.5,70,65,1011,2020-04-14
Ca Mau,34,27,6,SSW,7.7,70,72,1010,2021-04-14
Ca Mau,30,27,9,E,10.9,83,33,1009,2009-04-12
Ca Mau,33,27,10,SSE,0.0,69,16,1009,2010-04-12
Ca Mau,30,25,19,E,0.0,73,29,1010,2011-04-12
Ca Mau,32,27,11,SE,10.6,72,17,1008,2012-04-12
Ca Mau,31,27,22,ENE,11.7,78,58,1008,2013-04-12
Ca Mau,33,27,9,SSE,8.6,68,29,1010,2014-04-12
Ca Mau,32,27,15,E,10.5,68,58,1012,2015-04-12
Ca Mau,35,28,15,SW,0.1,63,11,1008,2016-04-12
Ca Mau,34,27,10,S,1.7,71,14,1009,2017-04-12
Ca Mau,35,27,13,ESE,0.0,67,32,1009,2018-04-12
Ca Mau,34,28,7,S,5.9,66,28,1009,2019-04-12
Ca Mau,36,26,11,ESE,0.0,64,10,1011,2020-04-12
Ca Mau,34,27,16,ESE,2.1,64,65,1011,2021-04-12
Ca Mau,33,27,6,SW,4.8,77,21,1009,2009-04-15
Ca Mau,35,28,12,ESE,2.3,69,25,1010,2010-04-15
Ca Mau,33,25,12,ESE,5.4,75,57,1009,2011-04-15
Ca Mau,33,27,13,SE,6.6,71,17,1009,2012-04-15
Ca Mau,34,28,17,ESE,5.5,68,26,1008,2013-04-15
Ca Mau,34,28,8,SSE,10.5,67,19,1011,2014-04-15
Ca Mau,33,27,11,SE,1.8,72,64,1009,2015-04-15
Ca Mau,33,27,11,SE,1.8,72,66,1009,2016-04-15
Ca Mau,35,26,17,ESE,0.2,70,34,1010,2017-04-15
Ca Mau,34,27,7,SE,0.6,69,28,1009,2018-04-15
Ca Mau,37,29,8,SE,1.5,62,13,1010,2019-04-15
Ca Mau,34,27,18,E,5.0,67,67,1011,2020-04-15
Ca Mau,34,24,6,SW,0.6,67,42,1010,2021-04-15
Ca Mau,32,28,19,W,10.9,81,16,1009,2009-04-19
Ca Mau,32,28,7,ESE,11.7,75,36,1010,2010-04-19
Ca Mau,34,25,7,SSE,3.0,71,24,1009,2011-04-19
Ca Mau,34,27,10,S,6.2,69,17,1008,2012-04-19
Ca Mau,34,27,13,WSW,0.0,67,15,1007,2013-04-19
Ca Mau,34,28,11,SSE,0.0,63,6,1009,2014-04-19
Ca Mau,35,27,14,SSE,0.0,59,9,1010,2015-04-19
Ca Mau,33,27,11,S,0.9,69,47,1009,2016-04-19
Ca Mau,35,28,10,SSW,0.0,64,7,1010,2017-04-19
Ca Mau,34,27,12,ESE,0.4,69,42,1009,2018-04-19
Ca Mau,38,28,6,SSE,1.4,65,39,1008,2019-04-19
Ca Mau,35,27,11,ESE,0.0,67,23,1010,2020-04-19
Ca Mau,35,27,11,SW,0.1,64,33,1009,2021-04-19
Ca Mau,31,28,22,W,6.8,79,17,1007,2009-04-20
Ca Mau,32,27,5,SSW,11.4,76,34,1009,2010-04-20
Ca Mau,32,26,14,ESE,27.3,76,31,1009,2011-04-20
Ca Mau,34,28,10,SSW,2.5,70,11,1009,2012-04-20
Ca Mau,33,28,9,SW,0.5,70,14,1008,2013-04-20
Ca Mau,34,28,11,SSE,1.2,64,13,1009,2014-04-20
Ca Mau,34,28,12,SSW,0.4,64,8,1010,2015-04-20
Ca Mau,33,27,12,S,1.9,70,51,1009,2016-04-20
Ca Mau,35,28,11,SSW,0.0,62,8,1010,2017-04-20
Ca Mau,33,27,13,ESE,0.0,68,33,1009,2018-04-20
Ca Mau,35,29,7,SSW,5.0,67,45,1007,2019-04-20
Ca Mau,36,27,7,SE,0.1,65,27,1010,2020-04-20
Ca Mau,34,26,9,WSW,1.8,67,50,1009,2021-04-20
Ca Mau,31,27,19,E,21.3,76,35,1009,2009-03-31
Ca Mau,30,27,9,ESE,15.6,80,46,1012,2010-03-31
Ca Mau,35,25,7,E,0.8,67,40,1009,2011-03-31
Ca Mau,32,26,15,WSW,15.1,71,35,1009,2012-03-31
Ca Mau,35,29,9,SE,11.6,65,17,1009,2013-03-31
Ca Mau,34,27,11,SE,3.2,70,8,1008,2014-03-31
Ca Mau,34,27,17,ESE,3.4,68,55,1011,2015-03-31
Ca Mau,34,26,18,ESE,0.5,68,33,1012,2016-03-31
Ca Mau,33,27,18,ESE,5.6,70,26,1012,2017-03-31
Ca Mau,32,26,16,ESE,2.1,70,50,1010,2018-03-31
Ca Mau,36,28,9,SE,0.4,63,17,1011,2019-03-31
Ca Mau,37,25,6,SE,0.0,66,24,1010,2020-03-31
Ca Mau,38,26,7,SSW,0.0,59,10,1005,2021-03-31
Ca Mau,30,28,20,W,7.5,80,26,1008,2009-04-22
Ca Mau,33,28,7,SSE,3.2,75,26,1010,2010-04-22
Ca Mau,33,25,11,ESE,0.0,75,20,1009,2011-04-22
Ca Mau,34,28,12,SSW,5.8,67,18,1008,2012-04-22
Ca Mau,34,28,10,SE,28.9,66,23,1009,2013-04-22
Ca Mau,35,29,9,SE,2.9,63,34,1010,2014-04-22
Ca Mau,34,29,11,SSE,21.7,68,28,1010,2015-04-22
Ca Mau,36,28,14,SSE,0.0,61,30,1010,2016-04-22
Ca Mau,36,28,13,WSW,2.1,66,12,1010,2017-04-22
Ca Mau,34,26,8,SE,0.0,68,28,1009,2018-04-22
Ca Mau,36,28,11,SE,0.0,63,24,1007,2019-04-22
Ca Mau,35,27,8,E,6.9,68,65,1010,2020-04-22
Ca Mau,33,27,11,WSW,1.0,68,46,1008,2021-04-22
Ca Mau,31,28,18,WSW,16.3,79,28,1008,2009-04-24
Ca Mau,32,28,15,ESE,1.0,72,13,1011,2010-04-24
Ca Mau,33,25,16,E,3.6,73,30,1009,2011-04-24
Ca Mau,34,28,11,S,6.0,69,10,1008,2012-04-24
Ca Mau,34,27,14,E,15.5,69,26,1010,2013-04-24
Ca Mau,35,28,12,SE,0.7,64,21,1009,2014-04-24
Ca Mau,33,28,21,E,27.5,68,35,1010,2015-04-24
Ca Mau,35,28,14,SSE,0.5,63,23,1009,2016-04-24
Ca Mau,34,29,8,S,15.7,67,24,1010,2017-04-24
Ca Mau,35,28,7,S,6.8,67,22,1008,2018-04-24
Ca Mau,35,29,13,ESE,2.1,66,19,1008,2019-04-24
Ca Mau,35,28,16,ESE,2.9,67,60,1010,2020-04-24
Ca Mau,33,25,10,WSW,0.8,71,60,1009,2021-04-24
Ca Mau,32,27,10,SW,3.7,78,23,1008,2009-04-16
Ca Mau,34,28,12,ESE,10.2,70,23,1011,2010-04-16
Ca Mau,32,25,11,SE,4.0,76,26,1010,2011-04-16
Ca Mau,33,27,9,SE,18.1,73,14,1008,2012-04-16
Ca Mau,34,28,12,SE,4.4,70,27,1007,2013-04-16
Ca Mau,33,27,9,SE,4.4,67,14,1009,2014-04-16
Ca Mau,33,28,16,ESE,4.4,67,36,1012,2015-04-16
Ca Mau,33,27,12,SE,1.9,71,64,1009,2016-04-16
Ca Mau,35,26,16,ESE,0.0,68,26,1010,2017-04-16
Ca Mau,34,27,15,ESE,0.0,67,25,1010,2018-04-16
Ca Mau,36,29,8,SE,0.1,60,28,1010,2019-04-16
Ca Mau,32,27,13,ESE,20.0,74,73,1010,2020-04-16
Ca Mau,35,27,6,SSW,2.4,64,51,1010,2021-04-16
Ca Mau,32,27,14,WSW,3.4,76,15,1008,2009-04-17
Ca Mau,33,27,15,ESE,7.5,70,18,1012,2010-04-17
Ca Mau,33,25,8,S,5.5,77,35,1010,2011-04-17
Ca Mau,33,27,10,SE,2.1,72,20,1007,2012-04-17
Ca Mau,34,28,17,S,8.8,69,26,1007,2013-04-17
Ca Mau,33,28,10,SSE,16.6,68,21,1009,2014-04-17
Ca Mau,33,28,15,SE,2.4,67,31,1011,2015-04-17
Ca Mau,33,27,13,SSE,1.8,71,62,1009,2016-04-17
Ca Mau,35,26,11,SE,1.8,67,34,1010,2017-04-17
Ca Mau,34,27,16,ESE,0.0,66,36,1011,2018-04-17
Ca Mau,34,29,6,S,2.6,64,35,1010,2019-04-17
Ca Mau,32,24,13,ESE,19.9,79,70,1010,2020-04-17
Ca Mau,32,26,6,S,11.1,75,67,1011,2021-04-17
Ca Mau,30,27,15,SW,17.6,83,44,1009,2009-04-25
Ca Mau,33,28,18,E,0.0,70,7,1010,2010-04-25
Ca Mau,32,26,17,ESE,14.3,75,28,1009,2011-04-25
Ca Mau,34,28,14,SW,8.4,70,24,1008,2012-04-25
Ca Mau,34,28,12,ESE,17.4,70,18,1010,2013-04-25
Ca Mau,36,29,9,SSE,3.0,63,11,1009,2014-04-25
Ca Mau,34,27,23,E,10.1,66,19,1010,2015-04-25
Ca Mau,36,29,13,SSE,0.5,63,28,1009,2016-04-25
Ca Mau,33,28,8,S,18.3,69,31,1010,2017-04-25
Ca Mau,34,28,7,S,6.6,67,18,1009,2018-04-25
Ca Mau,34,28,10,ESE,1.2,69,41,1008,2019-04-25
Ca Mau,35,28,20,E,1.0,62,54,1009,2020-04-25
Ca Mau,34,27,10,WSW,0.0,67,19,1009,2021-04-25
Ca Mau,30,27,21,W,12.7,81,43,1006,2009-04-21
Ca Mau,35,28,4,SSE,2.2,72,48,1009,2010-04-21
Ca Mau,30,25,15,ESE,14.0,81,55,1010,2011-04-21
Ca Mau,34,28,13,SW,0.5,69,12,1008,2012-04-21
Ca Mau,34,28,9,SSE,0.0,62,27,1009,2013-04-21
Ca Mau,35,28,11,SSE,0.2,65,25,1009,2014-04-21
Ca Mau,35,29,13,WSW,3.5,61,15,1009,2015-04-21
Ca Mau,36,28,17,SE,0.4,62,31,1010,2016-04-21
Ca Mau,35,28,13,SW,2.3,64,7,1010,2017-04-21
Ca Mau,33,26,11,ESE,1.4,70,31,1009,2018-04-21
Ca Mau,36,29,10,SSE,0.0,62,7,1007,2019-04-21
